Numero Origen,ID Usuario Origen,Dispositivo Origen,Dispositivo Destino,Numero Marcado Original,Numero Marcado Final,ID Usuario Destino,Origen,Destino,Codigo Origen,Codigo Destino,Tiempo de Conexion,Tiempo de Desconexion,Duracion(s)
2124614267,\ ,10.200.16.4,CiscoUM1-VI1,2271,8000,\ ,Venezuela,Miami,16,0,"03/Nov/2021, 10:29, AM","03/Nov/2021, 10:30, AM",11.0
2068,\ ,SEP0C27245589E4,10.200.16.4,00019099411034,00019099411034,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 10:27, AM","03/Nov/2021, 10:32, AM",266.0
7386,MIGUTIERREZ,SEP701F534C3D01,CiscoUM1-VI1,8000,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 09:31, AM","03/Nov/2021, 09:31, AM",2.0
8513,SMENDOZA,SEP5CFC665C3714,CiscoUM1-VI1,8527,8000,\ ,Peru,Miami,16,0,"03/Nov/2021, 09:33, AM","03/Nov/2021, 09:33, AM",2.0
2162,JCASTRO,SEP189C5D20EDCC,10.200.16.4,02850348,02850348,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 10:30, AM","03/Nov/2021, 10:34, AM",227.0
6597,DDEFREITAS,SEP64E9502EA5AD,10.200.16.4,12371147,12371147,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 10:29, AM","03/Nov/2021, 10:36, AM",430.0
2243,\ ,ANF755AF09F0415,SEP64E9502F8352,2221,2221,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 10:35, AM","03/Nov/2021, 10:38, AM",197.0
7362,LMONDRAGON,SEP0C272455A0B6,10.200.110.2,06447766,06447766,\ ,Colombia,Colombia,16,0,"03/Nov/2021, 09:38, AM","03/Nov/2021, 09:38, AM",5.0
3133,\ ,SEP00279025BB0F,SEP00279025BA44,3145,3145,\ ,Uruguay,Uruguay,16,0,"03/Nov/2021, 11:38, AM","03/Nov/2021, 11:38, AM",23.0
6597,DDEFREITAS,SEP64E9502EA5AD,SEPF07816A2453D,7316,7316,CACUNA,Venezuela,Colombia,0,16,"03/Nov/2021, 10:39, AM","03/Nov/2021, 10:40, AM",39.0
6013576803,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 09:40, AM","03/Nov/2021, 09:40, AM",16.0
2860,JMONTOYA,SEP00BF7770738C,CiscoUM1-VI1,8539,8000,\ ,Peru,Miami,16,0,"03/Nov/2021, 09:41, AM","03/Nov/2021, 09:41, AM",4.0
2152,NCARRERO,SEP0C27245593D5,SEP0C272455C1B2,6595,6595,ZTOVAR,Venezuela,Venezuela,0,16,"03/Nov/2021, 10:41, AM","03/Nov/2021, 10:42, AM",21.0
2068,\ ,SEP0C27245589E4,10.200.16.4,00019099411034,00019099411034,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 10:42, AM","03/Nov/2021, 10:43, AM",19.0
7316,CACUNA,SEPF07816A2453D,SEPC4143C8B0AE8,2078,2078,PSALAZAR,Colombia,Venezuela,16,0,"03/Nov/2021, 09:42, AM","03/Nov/2021, 09:43, AM",77.0
6016101626,\ ,10.200.110.2,CiscoUM1-VI1,7513,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 09:44, AM","03/Nov/2021, 09:44, AM",14.0
2152,NCARRERO,SEP0C27245593D5,CiscoUM1-VI1,6595,8000,\ ,Venezuela,Miami,16,0,"03/Nov/2021, 10:45, AM","03/Nov/2021, 10:45, AM",6.0
3223,VPARDO,SEP006440B58E6F,SIP_Trunk_Uruguay_Antel,3211,0098994065,\ ,Uruguay,Uruguay,0,16,"03/Nov/2021, 11:45, AM","03/Nov/2021, 11:46, AM",45.0
3245,JCONCHA,SEP247E12BEB6F2,SIP_Trunk_InterGrupo,2200,2200,\ ,Uruguay,Venezuela,0,16,"03/Nov/2021, 11:45, AM","03/Nov/2021, 11:49, AM",207.0
6012229126,\ ,10.200.110.2,SEPF07816A2453D,7316,7316,CACUNA,Colombia,Colombia,0,16,"03/Nov/2021, 09:46, AM","03/Nov/2021, 09:49, AM",163.0
2433303,\ ,10.200.140.2,10.200.140.2,8111,069717907,\ ,Bolivia,Bolivia,0,16,"03/Nov/2021, 10:49, AM","03/Nov/2021, 10:49, AM",7.0
3145,\ ,SEP00279025BA44,SEP00279025BB0F,3133,3133,\ ,Uruguay,Uruguay,0,16,"03/Nov/2021, 11:49, AM","03/Nov/2021, 11:49, AM",29.0
2221,\ ,SEP64E9502F8352,CiscoUM1-VI2,2090,8000,\ ,Venezuela,Miami,16,0,"03/Nov/2021, 10:52, AM","03/Nov/2021, 10:52, AM",1.0
7343,MSANCHEZ,SEP701F534C3CE9,CiscoUM1-VI1,8000,8000,\ ,Colombia,Miami,0,16,"03/Nov/2021, 09:50, AM","03/Nov/2021, 09:52, AM",167.0
3223,VPARDO,SEP006440B58E6F,SIP_Trunk_Uruguay_Antel,126006001,126006001,\ ,Uruguay,Uruguay,0,16,"03/Nov/2021, 11:53, AM","03/Nov/2021, 11:54, AM",88.0
8513,SMENDOZA,SEP5CFC665C3714,SEP0C272455940D,8578,8578,RROSADO,Peru,Peru,16,0,"03/Nov/2021, 09:55, AM","03/Nov/2021, 09:55, AM",13.0
2219,MAROJAS,SEP0C272455C362,SEP0C2724554851,2040,2040,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 10:55, AM","03/Nov/2021, 10:56, AM",17.0
3223,VPARDO,SEP006440B58E6F,SIP_Trunk_Uruguay_Antel,126006001,126006001,\ ,Uruguay,Uruguay,0,16,"03/Nov/2021, 11:54, AM","03/Nov/2021, 11:55, AM",67.0
2828,RCAJALEON,SEPB4A8B9E89D21,CiscoUM1-VI1,2833,8000,\ ,Peru,Miami,16,0,"03/Nov/2021, 09:57, AM","03/Nov/2021, 09:57, AM",2.0
3223,VPARDO,SEP006440B58E6F,SIP_Trunk_Uruguay_Antel,126006001,126006001,\ ,Uruguay,Uruguay,16,0,"03/Nov/2021, 11:57, AM","03/Nov/2021, 11:58, AM",41.0
4167249974,\ ,10.200.16.4,CiscoUM1-VI1,6584,8000,\ ,Venezuela,Miami,16,0,"03/Nov/2021, 10:59, AM","03/Nov/2021, 10:59, AM",4.0
3245,JCONCHA,SEP247E12BEB6F2,SIP_Trunk_InterGrupo,2200,2200,\ ,Uruguay,Venezuela,16,0,"03/Nov/2021, 11:56, AM","03/Nov/2021, 12:01, PM",327.0
2068,\ ,SEP0C27245589E4,10.200.16.4,00019099411034,00019099411034,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 10:43, AM","03/Nov/2021, 11:01, AM",1095.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 11:03, AM","03/Nov/2021, 11:04, AM",25.0
2279,\ ,SEP0C272455C020,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 11:07, AM","03/Nov/2021, 11:08, AM",10.0
2447,sala_venezuela,SEP34DBFDCD0C0C,SEP0C272455489E,2196,2196,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:10, AM","03/Nov/2021, 11:11, AM",30.0
5242,OAGONZALEZ,SEP4CBC489FB7C8,SIP_Trunk_InterGrupo,2200,2200,\ ,Paraguay,Venezuela,0,16,"03/Nov/2021, 12:10, PM","03/Nov/2021, 12:11, PM",51.0
3223,VPARDO,SEP006440B58E6F,SIP_Trunk_Uruguay_Antel,126006001,126006001,\ ,Uruguay,Uruguay,0,16,"03/Nov/2021, 12:11, PM","03/Nov/2021, 12:11, PM",3.0
3223,VPARDO,SEP006440B58E6F,SIP_Trunk_Uruguay_Antel,126006001,126006001,\ ,Uruguay,Uruguay,0,16,"03/Nov/2021, 12:11, PM","03/Nov/2021, 12:12, PM",23.0
3223,VPARDO,SEP006440B58E6F,SIP_Trunk_Uruguay_Antel,126006001,126006001,\ ,Uruguay,Uruguay,0,16,"03/Nov/2021, 12:12, PM","03/Nov/2021, 12:12, PM",23.0
3133,\ ,SEP00279025BB0F,SEP00279025BA44,3145,3145,\ ,Uruguay,Uruguay,0,16,"03/Nov/2021, 12:14, PM","03/Nov/2021, 12:15, PM",46.0
3223,VPARDO,SEP006440B58E6F,SIP_Trunk_Uruguay_Antel,126006001,126006001,\ ,Uruguay,Uruguay,16,0,"03/Nov/2021, 12:12, PM","03/Nov/2021, 12:15, PM",134.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:16, AM","03/Nov/2021, 11:16, AM",8.0
3145,\ ,SEP00279025BA44,SEP00279025BB0F,3133,3133,\ ,Uruguay,Uruguay,16,0,"03/Nov/2021, 12:16, PM","03/Nov/2021, 12:17, PM",16.0
2336,\ ,SEP5017FF772F29,SEP7C95F33EBBD3,2303,2303,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:17, AM","03/Nov/2021, 11:21, AM",214.0
3285,FMARTINEZ,SEP701F534C3CC7,CiscoUM1-VI1,8000,8000,\ ,Uruguay,Miami,16,0,"03/Nov/2021, 12:21, PM","03/Nov/2021, 12:22, PM",33.0
2068,\ ,SEP0C27245589E4,10.200.16.4,00017275704888,00017275704888,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:17, AM","03/Nov/2021, 11:23, AM",414.0
6417,ADAZA,SEP701F534C3E4B,10.200.25.2,052807727,052807727,\ ,Argentina,Argentina,16,0,"03/Nov/2021, 12:23, PM","03/Nov/2021, 12:23, PM",27.0
3285,FMARTINEZ,SEP701F534C3CC7,CiscoUM1-VI1,8000,8000,\ ,Uruguay,Miami,16,0,"03/Nov/2021, 12:24, PM","03/Nov/2021, 12:24, PM",28.0
3285,FMARTINEZ,SEP701F534C3CC7,SIP_Trunk_InterGrupo,2200,2200,\ ,Uruguay,Venezuela,16,0,"03/Nov/2021, 12:24, PM","03/Nov/2021, 12:26, PM",129.0
6552,DNARANJO,SEP0C272455CF64,10.200.16.4,02806698,02806698,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:26, AM","03/Nov/2021, 11:26, AM",15.0
3285,FMARTINEZ,SEP701F534C3CC7,CiscoUM1-VI1,8000,8000,\ ,Uruguay,Miami,16,0,"03/Nov/2021, 12:26, PM","03/Nov/2021, 12:26, PM",9.0
3175132941,\ ,10.200.110.2,CiscoUM1-VI1,7319,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 10:27, AM","03/Nov/2021, 10:27, AM",15.0
2125433385,\ ,10.200.16.4,CiscoUM1-VI1,2173,8000,\ ,Venezuela,Miami,16,0,"03/Nov/2021, 11:28, AM","03/Nov/2021, 11:28, AM",6.0
3175132941,\ ,10.200.110.2,CiscoUM1-VI1,7319,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 10:27, AM","03/Nov/2021, 10:27, AM",7.0
3285,FMARTINEZ,SEP701F534C3CC7,CiscoUM1-VI1,8000,8000,\ ,Uruguay,Miami,16,0,"03/Nov/2021, 12:29, PM","03/Nov/2021, 12:29, PM",12.0
2384,KBENDAYAN,SEP189C5D20EE8F,10.200.16.4,004141330799,004141330799,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:30, AM","03/Nov/2021, 11:30, AM",27.0
5242,OAGONZALEZ,SEP4CBC489FB7C8,SIP_Trunk_InterGrupo,2200,2200,\ ,Paraguay,Venezuela,0,16,"03/Nov/2021, 12:16, PM","03/Nov/2021, 12:31, PM",855.0
2207,ECABELLO,SEPC4143C8B0B08,SEP0C272455BA79,2184,2184,LPONCE,Venezuela,Venezuela,0,16,"03/Nov/2021, 11:31, AM","03/Nov/2021, 11:32, AM",29.0
2279,\ ,SEP0C272455C020,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:32, AM","03/Nov/2021, 11:33, AM",23.0
3285,FMARTINEZ,SEP701F534C3CC7,CiscoUM1-VI1,8000,8000,\ ,Uruguay,Miami,16,0,"03/Nov/2021, 12:33, PM","03/Nov/2021, 12:34, PM",15.0
7382,\ ,SEP0C272454F8DA,SEP0C272455A91D,2252,2252,\ ,Colombia,Venezuela,0,16,"03/Nov/2021, 10:33, AM","03/Nov/2021, 10:37, AM",241.0
6014897000,\ ,10.200.110.2,SEPF07816A2453D,7315,7315,CACUNA,Colombia,Colombia,16,0,"03/Nov/2021, 10:38, AM","03/Nov/2021, 10:38, AM",4.0
2279,\ ,SEP0C272455C020,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:38, AM","03/Nov/2021, 11:39, AM",38.0
2184,LPONCE,SEP0C272455BA79,SEPC4143C8B0B08,2207,2207,ECABELLO,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:42, AM","03/Nov/2021, 11:42, AM",23.0
913399447,\ ,10.200.24.2,CiscoUM1-VI1,5616,8000,\ ,Espana,Miami,16,0,"03/Nov/2021, 04:42, PM","03/Nov/2021, 04:42, PM",31.0
6411,KGAMARRA,SEP001D70FB5B3B,SEP007686EC1066,6422,6422,\ ,Argentina,Argentina,0,16,"03/Nov/2021, 12:43, PM","03/Nov/2021, 12:43, PM",12.0
4123914190,\ ,10.200.16.4,SEP0C272455484E,2161,2161,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 11:38, AM","03/Nov/2021, 11:44, AM",374.0
6485,MVALOTTA,SEP007686EC10A2,10.200.25.2,10056223880800,10056223880800,\ ,Argentina,Argentina,16,0,"03/Nov/2021, 12:42, PM","03/Nov/2021, 12:45, PM",194.0
8516,MMALARET,SEP50F722702314,10.200.130.2,+51943500921,+51943500921,\ ,Peru,Peru,0,16,"03/Nov/2021, 10:45, AM","03/Nov/2021, 10:46, AM",82.0
2107,sala_venezuela,SEPAC44F2102795,SEP5017FF772F29,2336,2336,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:46, AM","03/Nov/2021, 11:46, AM",15.0
2279,\ ,SEP0C272455C020,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:46, AM","03/Nov/2021, 11:47, AM",13.0
6574,LHOFFMANN,SEP0C2724558DD4,10.200.16.4,02661936,02661936,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:45, AM","03/Nov/2021, 11:47, AM",131.0
2184,LPONCE,SEP0C272455BA79,SEPC4143C8B0B08,2207,2207,ECABELLO,Venezuela,Venezuela,0,16,"03/Nov/2021, 11:48, AM","03/Nov/2021, 11:49, AM",63.0
2366,EDIAZ,SEP34DBFDCC8F4B,10.200.16.4,12418241,12418241,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 11:49, AM","03/Nov/2021, 11:50, AM",92.0
8611,\ ,SEPA4B439303F92,10.200.100.2,#8611,#8611,\ ,Brasil,Brasil,16,0,"03/Nov/2021, 12:50, PM","03/Nov/2021, 12:51, PM",7.0
8611,\ ,SEPA4B439303F92,10.200.100.2,#8611,#8611,\ ,Brasil,Brasil,16,0,"03/Nov/2021, 12:51, PM","03/Nov/2021, 12:51, PM",11.0
3163311076,\ ,10.200.110.2,SEPF07816A2453D,7316,7316,CACUNA,Colombia,Colombia,16,0,"03/Nov/2021, 10:50, AM","03/Nov/2021, 10:52, AM",91.0
8611,\ ,SEPA4B439303F92,10.200.100.2,#8615,#8615,\ ,Brasil,Brasil,16,0,"03/Nov/2021, 12:51, PM","03/Nov/2021, 12:52, PM",51.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 11:53, AM","03/Nov/2021, 11:53, AM",19.0
,\ ,10.200.100.2,SEPA4B439303F92,8611,8611,\ ,Brasil,Brasil,0,16,"03/Nov/2021, 12:52, PM","03/Nov/2021, 12:52, PM",19.0
8613,VC_BRA_RIOGRANDE,SEPA4B4393042FC,10.200.100.2,100215073933742,100215073933742,\ ,Brasil,Brasil,16,0,"03/Nov/2021, 12:47, PM","03/Nov/2021, 12:55, PM",442.0
6417,ADAZA,SEP701F534C3E4B,10.200.25.2,052807727,052807727,\ ,Argentina,Argentina,16,0,"03/Nov/2021, 12:55, PM","03/Nov/2021, 12:55, PM",7.0
8511,AMCASTRO,SEP0013601C1DCD,SEP5CFC665C3714,8513,8513,SMENDOZA,Peru,Peru,16,0,"03/Nov/2021, 10:56, AM","03/Nov/2021, 10:56, AM",8.0
2384,KBENDAYAN,SEP189C5D20EE8F,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 11:56, AM","03/Nov/2021, 11:59, AM",158.0
2279,\ ,SEP0C272455C020,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 12:02, PM","03/Nov/2021, 12:02, PM",9.0
2154,EGRATEROL,SEP0C272455CE23,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 12:03, PM","03/Nov/2021, 12:03, PM",13.0
6574,LHOFFMANN,SEP0C2724558DD4,10.200.16.4,02716051,02716051,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 12:02, PM","03/Nov/2021, 12:05, PM",162.0
2152,NCARRERO,SEP0C27245593D5,SEP0C272455C1B2,6595,6595,ZTOVAR,Venezuela,Venezuela,0,16,"03/Nov/2021, 12:02, PM","03/Nov/2021, 12:08, PM",316.0
3132311,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,17,0,"03/Nov/2021, 11:10, AM","03/Nov/2021, 11:10, AM",22.0
3285,FMARTINEZ,SEP701F534C3CC7,CiscoUM1-VI1,8000,8000,\ ,Uruguay,Miami,16,0,"03/Nov/2021, 01:11, PM","03/Nov/2021, 01:11, PM",9.0
4241748695,\ ,10.200.16.4,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 12:07, PM","03/Nov/2021, 12:10, PM",212.0
2279,\ ,SEP0C272455C020,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 12:11, PM","03/Nov/2021, 12:11, PM",6.0
4147157851,\ ,10.200.16.4,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,0,16,"03/Nov/2021, 12:10, PM","03/Nov/2021, 12:11, PM",38.0
3183585332,\ ,10.200.110.2,CiscoUM1-VI1,7329,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 11:12, AM","03/Nov/2021, 11:12, AM",15.0
3183585332,\ ,10.200.110.2,CiscoUM1-VI1,7329,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 11:13, AM","03/Nov/2021, 11:13, AM",6.0
2125431305,\ ,10.200.16.4,CiscoUM1-VI1,2028,8000,\ ,Venezuela,Miami,16,0,"03/Nov/2021, 12:13, PM","03/Nov/2021, 12:14, PM",7.0
2127538999,\ ,10.200.16.4,CiscoUM1-VI1,2020,8000,\ ,Venezuela,Miami,16,0,"03/Nov/2021, 12:15, PM","03/Nov/2021, 12:15, PM",31.0
5531880067,\ ,10.200.200.2,10.200.110.2,2200,2200,\ ,Mexico,Colombia,0,16,"03/Nov/2021, 11:15, AM","03/Nov/2021, 11:16, AM",60.0
6422,\ ,SEP007686EC1066,CiscoUM1-VI1,6411,8000,\ ,Argentina,Miami,16,0,"03/Nov/2021, 01:19, PM","03/Nov/2021, 01:19, PM",2.0
094863126,\ ,SIP_Trunk_Uruguay_Antel,SIP_Trunk_Uruguay_Antel,3211,0098994065,\ ,Uruguay,Uruguay,16,0,"03/Nov/2021, 01:19, PM","03/Nov/2021, 01:19, PM",11.0
2447,sala_venezuela,SEP34DBFDCD0C0C,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 12:19, PM","03/Nov/2021, 12:19, PM",18.0
442078710173,\ ,10.200.24.2,10.200.24.2,5643,1655959883,\ ,Espana,Espana,0,16,"03/Nov/2021, 05:16, PM","03/Nov/2021, 05:19, PM",237.0
2336,\ ,SEP5017FF772F29,SEP7C95F33EBBD3,2303,2303,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 12:20, PM","03/Nov/2021, 12:20, PM",14.0
2127538999,\ ,10.200.16.4,CiscoUM1-VI1,2020,8000,\ ,Venezuela,Miami,16,0,"03/Nov/2021, 12:20, PM","03/Nov/2021, 12:21, PM",5.0
6417,ADAZA,SEP701F534C3E4B,10.200.25.2,152807727,152807727,\ ,Argentina,Argentina,16,0,"03/Nov/2021, 01:22, PM","03/Nov/2021, 01:23, PM",39.0
3145,\ ,SEP00279025BA44,SEP00279025BB0F,3133,3133,\ ,Uruguay,Uruguay,16,0,"03/Nov/2021, 01:24, PM","03/Nov/2021, 01:24, PM",9.0
8543,MRUOCCO,SEP0C272455C37E,SEP00BF77707484,8515,8515,SNOGUERO,Peru,Peru,16,0,"03/Nov/2021, 11:21, AM","03/Nov/2021, 11:25, AM",268.0
3017187225,\ ,10.200.110.2,CiscoUM1-VI1,7311,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 11:28, AM","03/Nov/2021, 11:28, AM",7.0
2221,\ ,SEP64E9502F8352,SEP0C272455C1B2,6595,6595,ZTOVAR,Venezuela,Venezuela,16,0,"03/Nov/2021, 12:26, PM","03/Nov/2021, 12:29, PM",161.0
2447,sala_venezuela,SEP34DBFDCD0C0C,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 12:28, PM","03/Nov/2021, 12:29, PM",24.0
8515,SNOGUERO,SEP00BF77707484,SEPECE1A9AA4F77,6640,6640,JILOPEZ,Peru,Venezuela,0,16,"03/Nov/2021, 11:26, AM","03/Nov/2021, 11:28, AM",172.0
2276,MNANEZ,SEP0C2724554546,SIP_Trunk_InterGrupo,2200,2200,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 12:34, PM","03/Nov/2021, 12:35, PM",66.0
8511,AMCASTRO,SEP0013601C1DCD,CiscoUM1-VI1,8553,8000,\ ,Peru,Miami,16,0,"03/Nov/2021, 11:38, AM","03/Nov/2021, 11:38, AM",7.0
2127538999,\ ,10.200.16.4,SIP_Trunk_InterGrupo,2200,2200,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 12:40, PM","03/Nov/2021, 12:41, PM",69.0
3252,GGREGORI,SEP701F534C3C8C,SIP_Trunk_Uruguay_Antel,000582446637572,000582446637572,\ ,Uruguay,Uruguay,16,0,"03/Nov/2021, 01:26, PM","03/Nov/2021, 01:42, PM",985.0
576016945069,\ ,10.200.110.2,CiscoUM1-VI1,7333,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 11:43, AM","03/Nov/2021, 11:43, AM",8.0
576016945069,\ ,10.200.110.2,CiscoUM1-VI1,7333,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 11:44, AM","03/Nov/2021, 11:44, AM",8.0
3058925980,\ ,10.200.110.2,CiscoUM1-VI1,7310,8000,\ ,Colombia,Miami,16,0,"03/Nov/2021, 12:04, PM","03/Nov/2021, 12:04, PM",9.0
2111,\ ,SEP34DBFDCDA833,SEP34DBFDCD0C0C,2222,2222,sala_venezuela,Venezuela,Venezuela,16,0,"03/Nov/2021, 01:06, PM","03/Nov/2021, 01:06, PM",7.0
3145,\ ,SEP00279025BA44,SEP00279025BB0F,3133,3133,\ ,Uruguay,Uruguay,16,0,"03/Nov/2021, 02:07, PM","03/Nov/2021, 02:07, PM",17.0
2036,\ ,SEP34DBFDCC93C1,AN00F137DEFF400,2472,2472,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 01:07, PM","03/Nov/2021, 01:07, PM",10.0
3145,\ ,SEP00279025BA44,SEP00279025BB0F,3133,3133,\ ,Uruguay,Uruguay,0,16,"03/Nov/2021, 02:08, PM","03/Nov/2021, 02:09, PM",24.0
3145,\ ,SEP00279025BA44,SEP00279025BB0F,3133,3133,\ ,Uruguay,Uruguay,16,0,"03/Nov/2021, 02:12, PM","03/Nov/2021, 02:13, PM",38.0
2125431305,\ ,10.200.16.4,CiscoUM1-VI1,2123,8000,\ ,Venezuela,Miami,16,0,"03/Nov/2021, 01:13, PM","03/Nov/2021, 01:13, PM",6.0
2472,\ ,AN00F137DEFF400,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 01:12, PM","03/Nov/2021, 01:13, PM",22.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 01:13, PM","03/Nov/2021, 01:13, PM",1.0
2472,\ ,AN00F137DEFF400,SEP0C272455C020,2279,2279,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 01:13, PM","03/Nov/2021, 01:13, PM",16.0
3133,\ ,SEP00279025BB0F,SEP204C9EB2FDE9,3230,3230,BSILVERA,Uruguay,Uruguay,16,0,"03/Nov/2021, 02:13, PM","03/Nov/2021, 02:14, PM",45.0
2836,RVALENCIA,SEP6C504D565185,10.200.130.2,+51993255866,+51993255866,\ ,Peru,Peru,0,16,"03/Nov/2021, 12:16, PM","03/Nov/2021, 12:16, PM",37.0
2446,\ ,SEP189C5D20EF77,SEP5017FF774174,2254,2254,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 01:16, PM","03/Nov/2021, 01:16, PM",21.0
b00423901001,\ ,SEP189C5D20EF77,RecordingTrunk_Crossrecorder,2494,2494,\ ,Venezuela,,16,0,"03/Nov/2021, 01:16, PM","03/Nov/2021, 01:16, PM",21.0
b00423901001,\ ,SEP189C5D20EF77,RecordingTrunk_Crossrecorder,2494,2494,\ ,Venezuela,,16,0,"03/Nov/2021, 01:16, PM","03/Nov/2021, 01:16, PM",21.0
8553,GGAMERO,SEP50F722702182,CiscoUM1-VI1,2842,8000,\ ,Peru,Miami,16,0,"03/Nov/2021, 12:17, PM","03/Nov/2021, 12:17, PM",1.0
3223,VPARDO,SEP006440B58E6F,SIP_Trunk_Uruguay_Antel,126960993,126960993,\ ,Uruguay,Uruguay,0,16,"03/Nov/2021, 02:16, PM","03/Nov/2021, 02:19, PM",166.0
021213143,\ ,10.200.180.2,10.200.180.2,5211,00981724591,\ ,Paraguay,Paraguay,0,16,"03/Nov/2021, 02:20, PM","03/Nov/2021, 02:21, PM",51.0
2836,RVALENCIA,SEP6C504D565185,10.200.130.2,+5112242224,+5112242224,\ ,Peru,Peru,16,0,"03/Nov/2021, 12:20, PM","03/Nov/2021, 12:24, PM",220.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,0,16,"03/Nov/2021, 01:13, PM","03/Nov/2021, 01:24, PM",622.0
7316,CACUNA,SEPF07816A2453D,10.200.110.2,12142673,12142673,\ ,Colombia,Colombia,16,0,"03/Nov/2021, 12:31, PM","03/Nov/2021, 12:32, PM",55.0
2472,\ ,AN00F137DEFF400,SEP34DBFDCC93C1,2222,2222,\ ,Venezuela,Venezuela,16,0,"03/Nov/2021, 01:31, PM","03/Nov/2021, 01:31, PM",17.0
2446,\ ,SEP189C5D20EF77,SEPC4143C8B0AE8,2078,2078,PSALAZAR,Venezuela,Venezuela,0,16,"03/Nov/2021, 01:32, PM","03/Nov/2021, 01:34, PM",150.0
b00423901001,\ ,SEP189C5D20EF77,RecordingTrunk_Crossrecorder,2494,2494,\ ,Venezuela,,0,0,"03/Nov/2021, 01:32, PM","03/Nov/2021, 01:34, PM",150.0
